CustomerID,FullName,Age,City,JoinDate,Churn,OrderID,OrderDate,ShipMode,ProductID,ProductName,Category,Price,Cost,Quantity,Discount,Days_Since_Last_Order,Total_Orders
2026,Customer_3878,43,Luxor,01/25/2020,1,10211,01/25/2020,Same Day,148,Product_148,Electronics,1199.17,654.62,5,,1123,4
2051,  Customer_3879  ,41,Luxor,01/09/2022,1,11581,01/09/2022,Standard,113,Product_113,Electronics,463.35,303.18,3,,788,3
1325,Customer_3880,37,Cairo,10-10-2021,0,13453,10-10-2021,Standard,103,Product_103,Electronics,64.34,29.87,2,0.1,1179,2
1939,Customer_3881,56,Luxor,09/27/2020,0,13831,09/27/2020,Same Day,141,Product_141,Sports,1217.23,550.58,2,,364,5
2172,CUSTOMER_3882,39,Giza,03/03/2022,1,11443,03/03/2022,Same Day,135,Product_135,Electronics,800.25,533.48,2,,1035,2
1539,Customer_3883,29,Aswan,03/10/2023,0,12644,03/10/2023,Same Day,138,Product_138,Home Appliances,1043.56,572.61,1,,597,6
1487,Customer_3884,53,Cairo,11-05-2022,0,10047,11-05-2022,Standard,117,Product_117,Sports,1376.3,920.12,1,0.05,330,5
1821,Customer_3885,63,Alexandria,01/18/2022,0,10230,01/18/2022,Same Day,103,Product_103,Elec,834.7,349.66,4,,673,7
2461,Customer_3886,11,Luxor,01/23/2023,0,10578,01/23/2023,Standard,134,Product_134,Electronics,779.63,526.2,4,,709,4
2088,  Customer_3887  ,75,Mansoura,10/30/2023,0,13548,10/30/2023,Express,112,Product_112,Electronics,471.46,247.34,3,,339,6
1355,Customer_3888,24,Cairo,19-12-2020,0,12997,19-12-2020,Same Day,124,Product_124,Sports,492.53,,2,0.1,722,5
2275,Customer_3889,25,Alexandria,22-08-2022,0,11112,22-08-2022,Standard,106,Product_106,Electronics,1204.99,729.04,4,,552,5
1234,Customer_3890,21,Aswan,29-05-2020,1,11754,29-05-2020,Same Day,142,Product_142,Electronics,701.09,448.05,2,0.1,1041,6
1226,Customer_3891,40,Giza,04-02-2020,0,12979,04-02-2020,Same Day,111,Product_111,Elec,287.11,118.92,3,0.1,776,6
2336,Customer_3892,20,Alexandria,17-04-2023,1,12099,17-04-2023,Standard,148,Product_148,Clothing,187.07,130.23,1,,625,5
1048,customer_3893,22,Luxor,18-05-2020,0,13605,18-05-2020,Standard,127,Product_127,Home Appliances,735.73,448.14,4,,1080,4
1117,Customer_3894,29,Mansoura,01/29/2020,0,10421,01/29/2020,Standard,148,Product_148,Electronics,724.18,359.5,5,,736,5
1053,Customer_3895,42,Luxor,20-06-2021,0,10610,20-06-2021,Same Day,124,Product_124,Home Appliances,997.51,444.28,5,0.1,535,5
1564,Customer_3896,43,Alexandria,17-03-2021,0,10445,17-03-2021,Express,118,Product_118,Clothing,733.05,379.54,5,,561,2
2067,  Customer_3897  ,150,Cairo,03/22/2020,1,10960,03/22/2020,Express,127,Product_127,Clothing,258.04,120.29,5,,1223,5
1052,Customer_3898,58,Mansoura,03-05-2020,1,10130,03-05-2020,Same Day,141,Product_141,Electronics,786.31,431.09,5,,607,3
1557,Customer_3899,55,Mansoura,26-03-2022,0,12647,26-03-2022,Same Day,121,Product_121,Home Appliances,1364.84,866.08,5,,1012,3
2125,Customer_3900,36,Alexandria,03-11-2022,0,11671,03-11-2022,Standard,134,Product_134,Sports,281.19,168.16,5,,549,7
1867,Customer_3901,12,Aswan,08/09/2021,1,12421,08/09/2021,Express,133,Product_133,Electronics,1050.14,557.39,4,,723,4
1397,Customer_3902,12,Aswan,11-07-2023,0,12598,11-07-2023,Express,148,Product_148,Sports,911.1,,5,,434,5
2161,  Customer_3903  ,55,Luxor,12/30/2023,0,12577,12/30/2023,Express,118,Product_118,Clothing,1135.45,780.22,5,0.1,368,1
1674,  Customer_3904  ,52,Alexandria,10/23/2022,1,13176,10/23/2022,Standard,103,Product_103,Clothing,268.37,129.12,3,,801,2
1386,Customer_3905,30,Mansoura,04/30/2022,0,12434,04/30/2022,Express,124,Product_124,Home Appliances,1415.33,684.1,4,,721,7
1110,Customer_3906,18,Alexandria,05/17/2022,0,13729,05/17/2022,Standard,101,Product_101,Sports,950.4,564.21,3,0.1,675,6
1613,customer_3907,24,Mansoura,08-12-2023,0,10335,08-12-2023,Same Day,106,Product_106,Sports,1278.25,806.77,2,,390,3
1016,CUSTOMER_3908,42,Luxor,04/03/2022,1,12783,04/03/2022,Standard,119,Product_119,Electronics,407.58,283.37,5,,683,6
2205,customer_3909,42,Cairo,06/17/2020,0,11140,06/17/2020,Same Day,122,Product_122,Home Appliances,1122.15,775.12,1,0.05,409,7
1883,Customer_3910,55,Cairo,08/04/2023,0,11024,08/04/2023,Express,143,Product_143,Home Appliances,1182.49,797.15,5,0.1,348,5
1540,customer_3911,33,Alexandria,01/03/2023,0,11652,01/03/2023,Same Day,108,Product_108,Sports,626.28,332.3,5,,502,4
1170,Customer_3912,36,Mansoura,01/06/2023,1,12943,01/06/2023,Same Day,105,Product_105,Clothing,606.73,273.03,3,0.05,726,3
1408,Customer_3913,56,Cairo,15-06-2023,1,10537,15-06-2023,Same Day,109,Product_109,Home Appliances,1003.8,577.53,2,,566,1
1739,Customer_3914,8,Mansoura,08-11-2020,1,13507,08-11-2020,Standard,147,Product_147,Clothing,185.44,75.14,3,,1115,4
2401,customer_3915,44,Luxor,07/22/2021,1,10495,07/22/2021,Standard,121,Product_121,Electronics,1116.66,512.41,4,0.1,1093,6
2211,  Customer_3916  ,34,Alexandria,20-06-2020,0,13083,20-06-2020,Standard,128,Product_128,Home Appliances,112.19,44.96,2,,372,5
1857,CUSTOMER_3917,50,Mansoura,26-09-2021,0,13365,26-09-2021,Same Day,146,Product_146,Home Appliances,326.36,148.22,2,,661,3
1229,Customer_3918,47,Alexandria,10-06-2020,0,10507,10-06-2020,Same Day,104,Product_104,Electronics,1013.01,549.48,2,,328,4
1118,Customer_3919,29,Mansoura,13-11-2022,1,13924,13-11-2022,Same Day,124,Product_124,Home Appliances,192.57,,3,,693,3
2179,customer_3920,-10,Aswan,20-02-2021,0,10680,20-02-2021,Express,108,Product_108,Sports,1459.17,745.33,5,,500,5
1783,Customer_3921,5,Aswan,11/14/2020,1,12612,11/14/2020,Standard,117,Product_117,Sports,1309.17,850.03,5,,806,3
1464,Customer_3922,51,Mansoura,03-01-2023,1,10780,03-01-2023,Express,134,Product_134,Electronics,958.14,577.28,5,,729,4
1103,Customer_3923,43,Luxor,10/31/2021,0,10759,10/31/2021,Express,120,Product_120,Clothing,1237.63,842.74,5,,425,6
1697,Customer_3924,60,Alexandria,11-03-2022,0,10127,11-03-2022,Express,116,Product_116,Clothing,1336.99,713.42,5,,393,5
1174,Customer_3925,34,Giza,16-04-2023,1,13147,16-04-2023,Same Day,110,Product_110,Home Appliances,426.24,205.31,4,,626,4
1744,  Customer_3926  ,53,Mansoura,23-07-2023,0,11292,23-07-2023,Standard,134,Product_134,Clothing,1281.65,559.83,1,,528,2
2444,CUSTOMER_3927,23,Mansoura,23-08-2023,0,12193,23-08-2023,Express,143,Product_143,Clothing,332.45,200.0,2,0.1,348,2
2157,  Customer_3928  ,0,Aswan,26-10-2023,0,13986,26-10-2023,Standard,110,Product_110,Electronics,649.35,423.72,1,,433,3
2414,Customer_3929,38,Cairo,10-08-2023,0,13474,10-08-2023,Standard,130,Product_130,Clothing,859.48,391.17,4,,510,3
1664,customer_3930,31,Aswan,05/15/2020,1,12546,05/15/2020,Same Day,130,Product_130,Clothing,1085.14,720.13,5,,1007,3
1032,Customer_3931,24,Alexandria,09/27/2021,1,10965,09/27/2021,Express,125,Product_125,Clothing,93.7,52.27,4,,1192,1
1054,Customer_3932,53,Aswan,12/01/2023,0,10559,12/01/2023,Same Day,146,Product_146,Sports,471.24,208.86,4,,397,5
1518,Customer_3933,58,Giza,14-06-2022,1,11222,14-06-2022,Standard,143,Product_143,Sports,932.35,552.75,1,,932,3
1755,Customer_3934,41,Luxor,02/03/2024,0,13654,02/03/2024,Express,141,Product_141,Electronics,568.18,315.92,2,,333,1
1011,Customer_3935,37,Giza,03-05-2021,0,10923,03-05-2021,Standard,107,Product_107,Home Appliances,1173.79,,3,,588,5
1719,Customer_3936,40,Luxor,28-04-2020,0,13574,28-04-2020,Standard,147,Product_147,Electronics,994.9,517.12,3,,650,4
1554,Customer_3937,30,Giza,15-05-2021,1,11627,15-05-2021,Same Day,120,Product_120,Home Appliances,389.88,247.74,2,,710,2
1372,Customer_3938,48,Aswan,25-06-2020,1,12450,25-06-2020,Express,117,Product_117,Home Appliances,261.6,148.23,5,,999,3
1483,customer_3939,16,Giza,06/08/2022,1,13023,06/08/2022,Same Day,103,Product_103,Clothing,962.12,466.26,4,0.2,938,2
1972,customer_3940,23,Aswan,08/25/2020,1,13280,08/25/2020,Same Day,147,Product_147,Clothing,703.18,477.17,5,0.2,1335,5
2251,customer_3941,28,Aswan,17-07-2022,0,12389,17-07-2022,Standard,146,Product_146,Electronics,294.99,139.04,4,,358,4
1622,Customer_3942,48,Alexandria,07-06-2023,0,13922,07-06-2023,Express,140,Product_140,Electronics,523.24,248.97,3,0.05,486,3
1306,Customer_3943,35,Aswan,05/31/2023,0,11071,05/31/2023,Express,136,Product_136,Electronics,489.42,,2,,581,4
1456,customer_3944,60,Cairo,22-04-2020,0,10540,22-04-2020,Express,126,Product_126,Sports,206.79,138.21,1,,400,6
1159,CUSTOMER_3945,52,Giza,25-09-2021,0,11199,25-09-2021,Same Day,110,Product_110,Sports,843.02,465.59,1,,546,6
1330,Customer_3946,27,Mansoura,26-09-2023,0,10510,26-09-2023,Same Day,134,Product_134,Sports,1157.29,699.76,2,,463,6
1775,Customer_3947,49,Mansoura,09/09/2023,0,12066,09/09/2023,Same Day,114,Product_114,Sports,884.43,612.8,3,,454,7
1224,Customer_3948,33,Mansoura,12/25/2020,0,12542,12/25/2020,Standard,108,Product_108,Sports,1248.12,792.54,4,,501,3
1982,Customer_3949,47,Cairo,09/01/2020,1,10354,09/01/2020,Same Day,127,Product_127,Clothing,234.97,106.15,1,0.2,605,4
1728,customer_3950,52,Aswan,26-01-2020,0,12606,26-01-2020,Express,110,Product_110,Home Appliances,681.64,433.87,3,0.05,789,4
2479,Customer_3951,56,Giza,12/20/2023,0,10344,12/20/2023,Standard,115,Product_115,Sports,933.65,583.07,2,0.1,378,3
2068,Customer_3952,43,Luxor,08-10-2020,1,11083,08-10-2020,Express,137,Product_137,Electronics,1030.2,483.97,5,0.1,893,2
2237,  Customer_3953  ,64,Luxor,12/07/2023,0,12735,12/07/2023,Same Day,122,Product_122,Home Appliances,1058.89,526.91,3,0.1,391,3
2082,Customer_3954,46,Alexandria,24-01-2020,0,11790,24-01-2020,Express,145,Product_145,Sports,1107.0,678.63,3,,398,8
1643,customer_3955,42,Cairo,01-12-2020,1,13987,01-12-2020,Standard,131,Product_131,Sports,994.57,468.96,5,,863,4
1615,Customer_3956,35,Giza,10/13/2022,1,12276,10/13/2022,Same Day,102,Product_102,Clothing,186.63,86.31,3,,811,3
1194,  Customer_3957  ,30,Aswan,12/11/2021,1,10146,12/11/2021,Standard,145,Product_145,Clothing,1058.19,646.6,1,,1117,4
1488,Customer_3958,46,Mansoura,07-12-2022,1,13369,07-12-2022,Same Day,131,Product_131,Clothing,1100.93,731.21,1,,756,6
1156,Customer_3959,41,Cairo,25-11-2022,0,13404,25-11-2022,Standard,114,Product_114,Sports,1490.55,629.76,1,0.1,433,3
1609,customer_3960,43,Cairo,16-01-2024,0,13822,16-01-2024,Standard,110,Product_110,Clothing,1055.38,563.33,3,0.2,351,5
2249,Customer_3961,47,Giza,14-06-2021,0,12379,14-06-2021,Express,130,Product_130,Sports,1045.9,608.87,3,,328,6
1411,Customer_3962,43,Aswan,07-12-2020,0,12480,07-12-2020,Same Day,136,Product_136,Home Appliances,796.48,480.18,3,,395,4
2228,Customer_3963,70,Alexandria,01/31/2022,0,10398,01/31/2022,Same Day,147,Product_147,Home Appliances,1308.49,914.45,2,0.1,851,3
2102,Customer_3964,32,Aswan,16-09-2020,1,11723,16-09-2020,Same Day,140,Product_140,Sports,1495.41,904.44,5,,1156,3
2147,Customer_3965,46,Alexandria,07/04/2021,0,12883,07/04/2021,Standard,115,Product_115,Electronics,1179.62,691.31,3,,654,6
1470,Customer_3966,36,Alexandria,08/29/2020,0,13406,08/29/2020,Express,114,Product_114,Sports,938.13,653.8,5,0.1,344,7
2241,Customer_3967,3,Mansoura,03/01/2020,0,13280,03/01/2020,Express,131,Product_131,Home Appliances,164.48,68.79,4,0.05,478,5
1515,Customer_3968,37,Mansoura,17-11-2021,0,11434,17-11-2021,Same Day,129,Product_129,Home Appliances,1103.77,466.16,1,,514,7
2127,Customer_3969,25,Giza,29-05-2022,0,10586,29-05-2022,Same Day,127,Product_127,Sports,1077.41,612.19,2,0.1,674,6
1392,CUSTOMER_3970,38,Aswan,07/11/2021,0,13766,07/11/2021,Standard,121,Product_121,Sports,1174.57,596.21,5,,350,4
1630,CUSTOMER_3971,39,Alexandria,08-12-2022,1,12646,08-12-2022,Standard,109,Product_109,Sports,230.61,,1,,755,2
1607,Customer_3972,45,Giza,10-05-2020,0,11294,10-05-2020,Standard,120,Product_120,Home Appliances,997.91,,2,,421,3
1979,customer_3973,32,Alexandria,22-06-2021,0,13251,22-06-2021,Express,135,Product_135,Elec,478.8,288.38,1,,474,4
1433,Customer_3974,33,Cairo,12/29/2023,0,13486,12/29/2023,Standard,115,Product_115,Sports,1152.39,765.4,3,,369,1
2354,CUSTOMER_3975,50,Luxor,26-03-2023,0,12804,26-03-2023,Standard,124,Product_124,Home Appliances,398.54,170.69,3,0.2,415,3
2166,Customer_3976,27,Luxor,09-07-2023,1,12393,09-07-2023,Standard,149,Product_149,Sports,1041.77,585.52,1,,542,3
1539,Customer_3977,150,Alexandria,06/06/2020,0,11542,06/06/2020,Same Day,116,Product_116,Home Appliances,477.74,233.54,2,,597,6
1277,  Customer_3978  ,42,Giza,13-10-2022,0,11804,13-10-2022,Standard,136,Product_136,Sports,63.04,,1,,562,3
1232,Customer_3979,56,Mansoura,07/21/2022,0,13509,07/21/2022,Same Day,111,Product_111,Home Appliances,968.37,546.97,4,,409,4
2113,Customer_3980,50,Aswan,11/12/2022,1,13084,11/12/2022,Express,108,Product_108,Sports,214.24,145.26,2,0.1,781,2
2222,Customer_3981,42,Alexandria,01/07/2022,1,12035,01/07/2022,Express,103,Product_103,Clothing,1005.97,413.76,2,,493,2
1361,  Customer_3982  ,58,Alexandria,23-04-2020,0,11427,23-04-2020,Same Day,119,Product_119,Sports,1392.13,753.16,1,,820,4
2464,Customer_3983,56,Aswan,20-10-2022,0,10737,20-10-2022,Same Day,146,Product_146,Home Appliances,1455.41,666.33,5,,388,6
1025,customer_3984,35,Mansoura,03/06/2023,0,13849,03/06/2023,Standard,141,Product_141,Sports,392.09,219.98,1,0.1,667,2
2048,Customer_3985,43,Alexandria,07-12-2020,1,11777,07-12-2020,Standard,103,Product_103,Elec,1223.42,802.65,5,,1145,3
2417,Customer_3986,44,Cairo,23-01-2022,0,10379,23-01-2022,Express,136,Product_136,Sports,562.65,378.89,2,,1003,4
1506,Customer_3987,-5,Mansoura,11/18/2020,1,13763,11/18/2020,Express,125,Product_125,Sports,1355.66,704.22,3,0.2,1505,1
2324,Customer_3988,57,Cairo,06-06-2021,0,12468,06-06-2021,Express,136,Product_136,Sports,1191.86,767.0,3,,354,7
2362,Customer_3989,37,Luxor,07/29/2020,1,11203,07/29/2020,Express,111,Product_111,Elec,157.19,76.1,1,,1617,1
1266,Customer_3990,32,Aswan,21-03-2023,0,11661,21-03-2023,Standard,116,Product_116,Elec,640.35,257.35,5,0.2,652,3
1460,Customer_3991,1,Mansoura,10/12/2023,0,13058,10/12/2023,Standard,117,Product_117,Electronics,539.11,353.96,1,,447,3
1455,CUSTOMER_3992,28,Mansoura,20-01-2024,0,11306,20-01-2024,Express,142,Product_142,Clothing,1188.51,517.98,4,0.05,347,6
2383,Customer_3993,20,Giza,08/24/2020,0,12465,08/24/2020,Standard,124,Product_124,Electronics,644.91,261.37,1,,530,3
2091,Customer_3994,39,Giza,12-04-2021,1,10355,12-04-2021,Standard,117,Product_117,Clothing,1042.65,527.73,1,,1360,3
2006,Customer_3995,21,Aswan,11/08/2022,1,13773,11/08/2022,Same Day,148,Product_148,Sports,923.53,474.52,1,,785,5
1862,customer_3996,49,Mansoura,01/06/2020,1,10015,01/06/2020,Same Day,120,Product_120,Clothing,1464.68,619.8,1,0.2,1230,3
2435,Customer_3997,56,Luxor,03/31/2020,0,10314,03/31/2020,Express,122,Product_122,Sports,1409.79,908.26,5,0.2,709,3
1490,Customer_3998,39,Alexandria,26-01-2020,1,12580,26-01-2020,Express,106,Product_106,Clothing,670.16,349.61,5,,1223,2
2072,customer_3999,25,Aswan,05/15/2021,0,11039,05/15/2021,Express,107,Product_107,Elec,1099.19,,5,,340,5
1563,Customer_4000,44,Aswan,04-04-2020,1,13536,04-04-2020,Express,114,Product_114,Electronics,1252.72,600.54,4,,737,4
2125,Customer_4001,68,Giza,24-08-2022,0,11486,24-08-2022,Express,111,Product_111,Clothing,1353.38,749.03,4,,549,7
1215,Customer_4002,63,Luxor,01/15/2022,0,13852,01/15/2022,Standard,112,Product_112,Clothing,148.79,93.74,1,,511,5
2461,Customer_4003,18,Aswan,23-02-2022,0,12592,23-02-2022,Same Day,146,Product_146,Electronics,488.01,327.87,5,0.05,709,4
1558,CUSTOMER_4004,18,Luxor,11/03/2020,0,10693,11/03/2020,Same Day,105,Product_105,Sports,514.33,355.48,4,0.1,519,7
1158,  Customer_4005  ,14,Aswan,01-01-2021,0,10068,01-01-2021,Same Day,105,Product_105,Sports,679.95,359.03,3,0.05,393,4
1488,Customer_4006,22,Giza,03/13/2020,1,10410,03/13/2020,Standard,120,Product_120,Sports,295.43,205.92,1,,756,6
1685,Customer_4007,43,Alexandria,02/06/2023,0,13123,02/06/2023,Standard,115,Product_115,Sports,769.5,375.89,2,0.05,452,4
2265,Customer_4008,31,Giza,02-01-2024,1,13136,02-01-2024,Standard,126,Product_126,Home Appliances,1011.66,406.78,5,0.05,365,3
1793,Customer_4009,27,Aswan,04-09-2023,0,12859,04-09-2023,Same Day,133,Product_133,Sports,771.18,486.06,1,,388,7
1004,Customer_4010,55,Luxor,08-05-2022,0,13997,08-05-2022,Same Day,130,Product_130,Home Appliances,1015.4,460.52,1,,969,3
1360,Customer_4011,47,Cairo,04-04-2021,1,10918,04-04-2021,Same Day,124,Product_124,Home Appliances,146.34,60.84,2,,809,4
1458,Customer_4012,14,Giza,10/21/2021,1,12894,10/21/2021,Same Day,123,Product_123,Electronics,1320.18,894.03,3,,415,5
1247,Customer_4013,54,Luxor,05/23/2021,1,10739,05/23/2021,Same Day,109,Product_109,Electronics,1411.65,899.99,4,0.2,1319,2
1945,Customer_4014,47,Giza,02-05-2022,0,11490,02-05-2022,Standard,103,Product_103,Clothing,945.97,407.52,4,,430,5
1421,Customer_4015,47,Aswan,01/15/2024,0,13805,01/15/2024,Standard,136,Product_136,Sports,1328.02,840.73,2,0.2,352,4
1014,Customer_4016,31,Luxor,10/17/2021,0,13343,10/17/2021,Same Day,148,Product_148,Sports,240.6,157.16,2,,699,3
1735,Customer_4017,37,Alexandria,07/09/2021,0,12486,07/09/2021,Standard,107,Product_107,Electronics,1206.3,810.14,4,0.05,800,5
2145,CUSTOMER_4018,10,Luxor,08-06-2020,1,12577,08-06-2020,Same Day,122,Product_122,Electronics,222.76,,3,0.1,1298,3
1276,Customer_4019,53,Mansoura,03/16/2023,0,12777,03/16/2023,Same Day,114,Product_114,Elec,641.61,392.04,3,,391,8
1452,Customer_4020,-10,Cairo,02-02-2022,0,10272,02-02-2022,Same Day,148,Product_148,Clothing,519.54,326.62,1,0.2,334,5
2413,customer_4021,26,Aswan,01-09-2020,0,10458,01-09-2020,Standard,129,Product_129,Sports,899.11,545.39,2,,526,4
2317,  Customer_4022  ,26,Luxor,10/25/2022,1,10819,10/25/2022,Express,116,Product_116,Clothing,487.2,289.42,2,,799,4
1597,customer_4023,67,Aswan,10-10-2023,0,11196,10-10-2023,Express,148,Product_148,Home Appliances,974.1,549.65,2,,397,7
1445,  Customer_4024  ,29,Giza,04/17/2020,0,12615,04/17/2020,Express,134,Product_134,Home Appliances,582.71,316.85,4,,616,3
1209,  Customer_4025  ,54,Giza,01/02/2021,0,10860,01/02/2021,Express,110,Product_110,Sports,1298.15,907.2,4,0.2,649,5
1713,Customer_4026,39,Luxor,02-04-2021,0,11973,02-04-2021,Express,107,Product_107,Electronics,969.13,485.79,4,,522,8
1301,  Customer_4027  ,27,Mansoura,11/22/2022,0,11544,11/22/2022,Standard,125,Product_125,Electronics,362.18,154.46,3,,434,6
2246,Customer_4028,24,Luxor,04-04-2020,0,12544,04-04-2020,Same Day,127,Product_127,Clothing,537.39,338.29,4,0.05,492,8
1002,Customer_4029,30,Alexandria,01-04-2022,1,13984,01-04-2022,Express,115,Product_115,Home Appliances,1278.76,593.53,1,,687,4
1989,Customer_4030,38,Mansoura,05/21/2020,0,10794,05/21/2020,Express,132,Product_132,Home Appliances,610.4,341.71,4,,565,7
2116,Customer_4031,49,Aswan,08/10/2022,1,10804,08/10/2022,Express,128,Product_128,Sports,826.91,354.53,3,,875,2
1519,  Customer_4032  ,32,Luxor,08/01/2021,0,13605,08/01/2021,Same Day,109,Product_109,Home Appliances,990.97,580.5,2,,611,6
2451,CUSTOMER_4033,32,Aswan,28-09-2021,0,11095,28-09-2021,Express,107,Product_107,Electronics,554.32,378.71,1,,403,3
1492,Customer_4034,26,Cairo,01-11-2021,0,12981,01-11-2021,Standard,116,Product_116,Elec,476.27,293.77,3,,425,4
2258,Customer_4035,22,Mansoura,06/25/2020,1,11890,06/25/2020,Same Day,126,Product_126,Electronics,739.12,343.22,5,,435,4
1619,customer_4036,20,Luxor,06-02-2023,0,13039,06-02-2023,Same Day,135,Product_135,Sports,361.58,249.98,2,,478,7
2184,customer_4037,54,Cairo,24-07-2022,0,10839,24-07-2022,Same Day,117,Product_117,Clothing,462.11,227.42,4,,338,9
1330,CUSTOMER_4038,32,Luxor,01/17/2020,0,13243,01/17/2020,Same Day,123,Product_123,Home Appliances,140.01,74.34,3,0.05,463,6
1332,  Customer_4039  ,33,Alexandria,01/25/2022,0,12682,01/25/2022,Express,108,Product_108,Sports,490.76,269.64,5,,733,2
1049,CUSTOMER_4040,30,Giza,14-02-2021,0,10602,14-02-2021,Express,102,Product_102,Clothing,515.02,359.08,3,0.2,1417,4
1862,Customer_4041,35,Aswan,08/20/2021,1,12783,08/20/2021,Standard,131,Product_131,Sports,1444.66,607.72,4,0.1,1230,3
1271,Customer_4042,45,Luxor,02/28/2023,0,13363,02/28/2023,Express,132,Product_132,Home Appliances,905.11,551.23,3,0.2,667,4
1579,customer_4043,32,Mansoura,09/14/2021,1,13937,09/14/2021,Same Day,129,Product_129,Electronics,1191.7,606.07,5,,1205,2
2275,customer_4044,42,Luxor,06/29/2023,0,13323,06/29/2023,Standard,103,Product_103,Clothing,115.8,49.04,3,0.1,552,5
1559,CUSTOMER_4045,61,Luxor,05/11/2021,0,11432,05/11/2021,Express,108,Product_108,Clothing,204.48,,1,0.05,809,7
1695,CUSTOMER_4046,27,Luxor,08/08/2022,0,13038,08/08/2022,Same Day,102,Product_102,Sports,1231.08,710.28,1,,422,3
2113,Customer_4047,33,Luxor,24-01-2022,1,11833,24-01-2022,Standard,131,Product_131,Sports,954.15,597.35,4,,781,2
1445,Customer_4048,49,Mansoura,04/26/2023,0,10366,04/26/2023,Standard,149,Product_149,Electronics,326.92,154.34,5,,616,3
2016,Customer_4049,62,Mansoura,07-10-2022,0,10255,07-10-2022,Express,137,Product_137,Sports,636.95,400.3,5,,478,6
2355,Customer_4050,21,Luxor,02/04/2021,0,13596,02/04/2021,Same Day,120,Product_120,Home Appliances,831.08,538.99,5,,481,4
2162,CUSTOMER_4051,14,Giza,02/09/2024,1,12487,02/09/2024,Express,129,Product_129,Home Appliances,1273.23,673.86,5,,327,3
1356,customer_4052,39,Luxor,24-01-2023,0,11358,24-01-2023,Standard,117,Product_117,Home Appliances,137.6,78.65,5,,708,2
